id,vaccines,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
JPN,1805847.0,10595999.0,516785.0,470803.0,9510.0,31073.0,,608.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,1865220.0,10670227.0,521352.0,473391.0,9545.0,32347.0,,631.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,1942149.0,10754285.0,525877.0,475579.0,9591.0,34689.0,,670.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,1948410.0,10833896.0,530671.0,478194.0,9632.0,36649.0,,702.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,1955908.0,10886748.0,534757.0,480582.0,9648.0,38759.0,,723.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,2096798.0,10918947.0,537677.0,482875.0,9678.0,40588.0,,738.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,2256085.0,11005643.0,542011.0,485823.0,9723.0,40877.0,,769.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,2447341.0,11079602.0,547297.0,488741.0,9772.0,42054.0,,791.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,2634664.0,11177177.0,552790.0,491441.0,9814.0,44187.0,,805.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,2843589.0,11273132.0,557895.0,494682.0,9871.0,46261.0,,816.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,2865890.0,11365991.0,563490.0,498034.0,9925.0,48197.0,,837.0,126529100,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,45.37,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,2885790.0,11426388.0,568090.0,501386.0,9976.0,49806.0,,864.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,3188668.0,11464138.0,571405.0,504500.0,10011.0,51302.0,,898.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,3444143.0,11550594.0,576362.0,508149.0,10074.0,51733.0,,916.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,3735858.0,11632712.0,582147.0,511815.0,10125.0,52543.0,,953.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,3750603.0,11702186.0,588050.0,515309.0,10203.0,54200.0,,951.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,4065420.0,11795944.0,592729.0,518818.0,10242.0,56281.0,,978.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,4095053.0,11897791.0,598709.0,522967.0,10325.0,57235.0,,1020.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,4117407.0,11968449.0,604599.0,526911.0,10386.0,58853.0,,1050.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,4124485.0,12007007.0,609061.0,530679.0,10436.0,60297.0,,1084.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,4132292.0,12053709.0,613254.0,534365.0,10486.0,61425.0,,1083.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,4141950.0,12082418.0,617316.0,538437.0,10546.0,61843.0,,1114.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,4516037.0,12150722.0,621686.0,542006.0,10611.0,61855.0,,1098.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,4697865.0,12241999.0,627732.0,545806.0,10759.0,62614.0,,1131.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,4756679.0,12353334.0,634961.0,550983.0,10845.0,63478.0,,1131.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,4833079.0,12426322.0,641443.0,555181.0,10910.0,65131.0,,1144.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,5162592.0,12469553.0,646381.0,559335.0,10981.0,67198.0,,1152.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,5470092.0,12602793.0,652616.0,563903.0,11094.0,68228.0,,1176.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,5825404.0,12700938.0,659663.0,568331.0,11200.0,69420.0,,1189.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,6214040.0,12789711.0,666534.0,573686.0,11301.0,70250.0,,1214.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,6597621.0,12913954.0,672795.0,579204.0,11382.0,71289.0,,1209.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,6746470.0,13015244.0,679211.0,584525.0,11476.0,72903.0,,1231.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,6946143.0,13084423.0,684466.0,589795.0,11523.0,73562.0,,1223.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,7521503.0,13122469.0,688142.0,594915.0,11645.0,73388.0,,1227.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,8045880.0,13220299.0,693366.0,602099.0,11860.0,70709.0,,1235.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,8639803.0,13307674.0,699152.0,608692.0,11957.0,68363.0,,1293.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,9143475.0,13458167.0,704863.0,615098.0,12063.0,66925.0,,1288.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,9679630.0,13556976.0,710108.0,621334.0,12175.0,66809.0,,1294.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,9979777.0,13675634.0,715143.0,628237.0,12258.0,65829.0,,1303.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,10316680.0,13744292.0,719183.0,633847.0,12320.0,64845.0,,1304.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,11075058.0,13781400.0,721893.0,639557.0,12405.0,64058.0,,1300.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,11706975.0,13875603.0,725787.0,644851.0,12510.0,61627.0,,1294.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,12400597.0,13946747.0,730318.0,649803.0,12626.0,60349.0,,1413.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,13103132.0,14035208.0,734452.0,654920.0,12744.0,59279.0,,1371.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,13797108.0,14153707.0,738154.0,659431.0,12839.0,58591.0,,1375.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,14299448.0,14274027.0,741744.0,666629.0,12930.0,56091.0,,1383.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,14810112.0,14333614.0,744617.0,670975.0,12979.0,55510.0,,1347.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,15671488.0,14365902.0,746409.0,675503.0,13059.0,53748.0,,1349.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,16511021.0,14453145.0,749052.0,680125.0,13160.0,51590.0,,1323.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,17399027.0,14522247.0,752086.0,684553.0,13273.0,49471.0,,1284.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,18275650.0,14600561.0,754915.0,690064.0,13384.0,46968.0,,1227.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,19128235.0,14778824.0,757507.0,694363.0,13470.0,45491.0,,1198.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,19823249.0,14879330.0,760156.0,699339.0,13534.0,43288.0,,1157.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,20536571.0,14936069.0,762177.0,703031.0,13584.0,42129.0,,1131.0,126529100,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,49.07,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,21544869.0,14964722.0,763454.0,706149.0,13659.0,41063.0,,1120.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,22557179.0,15039856.0,765334.0,709710.0,13758.0,39076.0,,1099.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,23610006.0,15106526.0,767571.0,713308.0,13854.0,37134.0,,1055.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,24631569.0,15171267.0,769613.0,717199.0,13925.0,35331.0,,1015.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,25627791.0,15247804.0,771544.0,720639.0,13988.0,34005.0,,942.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,26483635.0,15349687.0,773485.0,724315.0,14043.0,32291.0,,890.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,27339604.0,15403822.0,774868.0,727342.0,14075.0,31308.0,,852.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,28445089.0,15431320.0,775801.0,729434.0,14135.0,30590.0,,849.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,29537940.0,15494981.0,777217.0,732800.0,14202.0,28289.0,,827.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,30670380.0,15557809.0,778923.0,736502.0,14282.0,25867.0,,803.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,31807465.0,15625744.0,780473.0,739598.0,14329.0,24382.0,,763.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,32882714.0,15698345.0,782092.0,742452.0,14377.0,23041.0,,775.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,33851097.0,15769707.0,783611.0,745896.0,14405.0,21210.0,,740.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,34831303.0,15815670.0,784917.0,748202.0,14425.0,20343.0,,714.0,126529100,2.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,55.09,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,35984648.0,15849376.0,785785.0,749905.0,14460.0,19866.0,,721.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,37117196.0,15902304.0,787220.0,752042.0,14504.0,18814.0,,697.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,38287635.0,15956332.0,788999.0,753922.0,14562.0,18210.0,,646.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,39430692.0,16020381.0,790671.0,755897.0,14604.0,17996.0,,629.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,40587383.0,16082802.0,792379.0,757487.0,14635.0,18004.0,,590.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,41599279.0,16174842.0,794009.0,759799.0,14664.0,17425.0,,577.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,42611637.0,16221298.0,795291.0,761520.0,14674.0,17291.0,,567.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,43667875.0,16245155.0,796292.0,763017.0,14712.0,17102.0,,564.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,44675880.0,16311962.0,797671.0,764566.0,14742.0,16620.0,,552.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,45612120.0,16375808.0,799491.0,766226.0,14783.0,16240.0,,523.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,46248972.0,16445549.0,801244.0,767849.0,14807.0,16359.0,,517.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,16525536.0,803020.0,769626.0,14832.0,16333.0,,511.0,126529100,1.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,16596072.0,804901.0,771417.0,14841.0,16284.0,,501.0,126529100,,,,,,,,,,,,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,16638003.0,806385.0,773110.0,14847.0,16452.0,,496.0,126529100,,,,,,,,,,,,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
JPN,,0.0,807413.0,0.0,14865.0,,,,126529100,,,,,,,,,,,,53.24,JPN,JP,392.0,JPY,1,Japan,,,36.0,138.0,,Japan,JP
